AGE,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,CNT_CHILDREN,CNT_FAM_MEMBERS,FLAG_OWN_CAR,FLAG_OWN_REALTY,OCCUPATION_TYPE,EMPLOYMENT_YEARS,Approval_Status
22,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,2.0,N,Y,Core staff,1,Approved
22,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,2.0,N,Y,Core staff,1,Approved
22,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,2.0,N,Y,Core staff,1,Approved
55,157500.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,2.0,N,Y,,-1000,Approved
55,157500.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,2.0,N,Y,,-1000,Approved
28,135000.0,Working,Secondary / secondary special,Married,House / apartment,1,3.0,N,Y,Laborers,3,Approved
28,135000.0,Working,Secondary / secondary special,Married,House / apartment,1,3.0,N,Y,Laborers,3,Approved
32,135000.0,Working,Secondary / secondary special,Married,House / apartment,0,2.0,N,Y,Cooking staff,6,Approved
32,135000.0,Working,Secondary / secondary special,Married,House / apartment,0,2.0,N,Y,Cooking staff,6,Approved
32,135000.0,Working,Secondary / secondary special,Married,House / apartment,0,2.0,N,Y,Cooking staff,6,Approved
32,135000.0,Working,Secondary / secondary special,Married,House / apartment,0,2.0,N,Y,Cooking staff,6,Approved
32,135000.0,Working,Secondary / secondary special,Married,House / apartment,0,2.0,N,Y,Cooking staff,6,Approved
32,135000.0,Working,Secondary / secondary special,Married,House / apartment,0,2.0,N,Y,Cooking staff,6,Approved
32,135000.0,Working,Secondary / secondary special,Married,House / apartment,0,2.0,N,Y,Cooking staff,6,Approved
32,135000.0,Working,Secondary / secondary special,Married,House / apartment,0,2.0,N,Y,Cooking staff,6,Approved
32,135000.0,Working,Secondary / secondary special,Married,House / apartment,0,2.0,N,Y,Cooking staff,6,Approved
32,135000.0,Working,Secondary / secondary special,Married,House / apartment,0,2.0,N,Y,Cooking staff,6,Approved
32,135000.0,Working,Secondary / secondary special,Married,House / apartment,0,2.0,N,Y,Cooking staff,6,Approved
29,135000.0,Commercial associate,Secondary / secondary special,Civil marriage,With parents,0,2.0,Y,Y,Laborers,4,Approved
29,135000.0,Commercial associate,Secondary / secondary special,Civil marriage,With parents,0,2.0,Y,Y,Laborers,4,Approved
29,135000.0,Commercial associate,Secondary / secondary special,Civil marriage,With parents,0,2.0,Y,Y,Laborers,4,Approved
29,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,0,1.0,N,Y,Sales staff,1,Approved
29,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,0,1.0,N,Y,Sales staff,1,Approved
43,157500.0,Working,Secondary / secondary special,Married,Municipal apartment,1,3.0,N,Y,Sales staff,5,Approved
43,157500.0,Working,Secondary / secondary special,Married,Municipal apartment,1,3.0,N,Y,Sales staff,5,Approved
41,157500.0,Working,Secondary / secondary special,Married,House / apartment,1,3.0,N,Y,,7,Approved
41,157500.0,Working,Secondary / secondary special,Married,House / apartment,1,3.0,N,Y,,7,Approved
41,157500.0,Working,Secondary / secondary special,Married,House / apartment,1,3.0,N,Y,,7,Approved
41,157500.0,Working,Secondary / secondary special,Married,House / apartment,1,3.0,N,Y,,7,Approved
38,292500.0,Working,Secondary / secondary special,Married,House / apartment,4,6.0,Y,Y,Laborers,1,Approved
38,292500.0,Working,Secondary / secondary special,Married,House / apartment,4,6.0,Y,Y,Laborers,1,Approved
57,202500.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,2.0,N,Y,,-1000,Approved
57,202500.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,2.0,N,Y,,-1000,Approved
57,202500.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,2.0,N,Y,,-1000,Approved
57,202500.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,2.0,N,Y,,-1000,Approved
49,144000.0,State servant,Secondary / secondary special,Married,House / apartment,0,2.0,N,Y,High skill tech staff,27,Approved
49,144000.0,State servant,Secondary / secondary special,Married,House / apartment,0,2.0,N,Y,High skill tech staff,27,Approved
49,144000.0,State servant,Secondary / secondary special,Married,House / apartment,0,2.0,N,Y,High skill tech staff,27,Approved
49,144000.0,State servant,Secondary / secondary special,Married,House / apartment,0,2.0,N,Y,High skill tech staff,27,Approved
49,144000.0,State servant,Secondary / secondary special,Married,House / apartment,0,2.0,N,Y,High skill tech staff,27,Approved
49,144000.0,State servant,Secondary / secondary special,Married,House / apartment,0,2.0,N,Y,High skill tech staff,27,Approved
49,144000.0,State servant,Secondary / secondary special,Married,House / apartment,0,2.0,N,Y,High skill tech staff,27,Approved
49,144000.0,State servant,Secondary / secondary special,Married,House / apartment,0,2.0,N,Y,High skill tech staff,27,Approved
49,144000.0,State servant,Secondary / secondary special,Married,House / apartment,0,2.0,N,Y,High skill tech staff,27,Approved
49,144000.0,State servant,Secondary / secondary special,Married,House / apartment,0,2.0,N,Y,High skill tech staff,27,Approved
49,144000.0,State servant,Secondary / secondary special,Married,House / apartment,0,2.0,N,Y,High skill tech staff,27,Approved
52,202500.0,Working,Higher education,Married,House / apartment,0,2.0,N,N,Core staff,13,Approved
52,202500.0,Working,Higher education,Married,House / apartment,0,2.0,N,N,Core staff,13,Approved
52,202500.0,Working,Higher education,Married,House / apartment,0,2.0,N,N,Core staff,13,Approved
52,202500.0,Working,Higher education,Married,House / apartment,0,2.0,N,N,Core staff,13,Approved
52,202500.0,Working,Higher education,Married,House / apartment,0,2.0,N,N,Core staff,13,Approved
52,202500.0,Working,Higher education,Married,House / apartment,0,2.0,N,N,Core staff,13,Approved
60,112500.0,Pensioner,Higher education,Widow,House / apartment,0,1.0,N,Y,,-1000,Approved
60,112500.0,Pensioner,Higher education,Widow,House / apartment,0,1.0,N,Y,,-1000,Approved
35,135000.0,Working,Secondary / secondary special,Married,With parents,0,2.0,Y,Y,Laborers,6,Approved
62,67500.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,2.0,N,Y,,-1000,Approved
62,67500.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,2.0,N,Y,,-1000,Approved
62,67500.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,2.0,N,Y,,-1000,Approved
62,67500.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,2.0,N,Y,,-1000,Approved
25,306000.0,Working,Higher education,Married,House / apartment,1,3.0,Y,N,,4,Approved
25,306000.0,Working,Higher education,Married,House / apartment,1,3.0,Y,N,,4,Approved
25,306000.0,Working,Higher education,Married,House / apartment,1,3.0,Y,N,,4,Approved
25,306000.0,Working,Higher education,Married,House / apartment,1,3.0,Y,N,,4,Approved
25,306000.0,Working,Higher education,Married,House / apartment,1,3.0,Y,N,,4,Approved
25,306000.0,Working,Higher education,Married,House / apartment,1,3.0,Y,N,,4,Approved
25,306000.0,Working,Higher education,Married,House / apartment,1,3.0,Y,N,,4,Approved
57,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,2.0,N,Y,Medicine staff,4,Approved
57,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,2.0,N,Y,Medicine staff,4,Approved
57,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,2.0,N,Y,Medicine staff,4,Approved
57,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,2.0,N,Y,Medicine staff,4,Approved
57,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,2.0,N,Y,Medicine staff,4,Approved
57,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,2.0,N,Y,Medicine staff,4,Approved
57,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,2.0,N,Y,Medicine staff,4,Approved
57,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,2.0,N,Y,Medicine staff,4,Approved
57,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,2.0,N,Y,Medicine staff,4,Approved
39,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,3.0,N,Y,Sales staff,2,Approved
32,202500.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,1,2.0,Y,Y,Drivers,1,Approved
49,135000.0,Working,Secondary / secondary special,Married,House / apartment,0,2.0,N,Y,Drivers,1,Approved
49,135000.0,Working,Secondary / secondary special,Married,House / apartment,0,2.0,N,Y,Drivers,1,Approved
27,360000.0,Working,Incomplete higher,Married,House / apartment,0,2.0,Y,Y,Sales staff,0,Approved
27,360000.0,Working,Incomplete higher,Married,House / apartment,0,2.0,Y,Y,Sales staff,0,Approved
27,360000.0,Working,Incomplete higher,Married,House / apartment,0,2.0,Y,Y,Sales staff,0,Approved
27,360000.0,Working,Incomplete higher,Married,House / apartment,0,2.0,Y,Y,Sales staff,0,Approved
27,360000.0,Working,Incomplete higher,Married,House / apartment,0,2.0,Y,Y,Sales staff,0,Approved
27,360000.0,Working,Incomplete higher,Married,House / apartment,0,2.0,Y,Y,Sales staff,0,Approved
27,360000.0,Working,Incomplete higher,Married,House / apartment,0,2.0,Y,Y,Sales staff,0,Approved
41,76500.0,Working,Secondary / secondary special,Married,House / apartment,0,2.0,N,N,,13,Approved
34,126000.0,Working,Higher education,Married,House / apartment,2,4.0,N,Y,High skill tech staff,13,Approved
34,126000.0,Working,Higher education,Married,House / apartment,2,4.0,N,Y,High skill tech staff,13,Approved
34,126000.0,Working,Higher education,Married,House / apartment,2,4.0,N,Y,High skill tech staff,13,Approved
34,126000.0,Working,Higher education,Married,House / apartment,2,4.0,N,Y,High skill tech staff,13,Approved
26,270000.0,State servant,Incomplete higher,Married,House / apartment,0,2.0,N,N,,4,Approved
26,270000.0,State servant,Incomplete higher,Married,House / apartment,0,2.0,N,N,,4,Approved
26,270000.0,State servant,Incomplete higher,Married,House / apartment,0,2.0,N,N,,4,Approved
26,270000.0,State servant,Incomplete higher,Married,House / apartment,0,2.0,N,N,,4,Approved
26,270000.0,State servant,Incomplete higher,Married,House / apartment,0,2.0,N,N,,4,Approved
26,270000.0,State servant,Incomplete higher,Married,House / apartment,0,2.0,N,N,,4,Approved
26,270000.0,State servant,Incomplete higher,Married,House / apartment,0,2.0,N,N,,4,Approved
26,270000.0,State servant,Incomplete higher,Married,House / apartment,0,2.0,N,N,,4,Approved
26,270000.0,State servant,Incomplete higher,Married,House / apartment,0,2.0,N,N,,4,Approved
26,270000.0,State servant,Incomplete higher,Married,House / apartment,0,2.0,N,N,,4,Approved
35,40500.0,State servant,Secondary / secondary special,Married,Rented apartment,1,3.0,N,N,Cooking staff,5,Approved
35,40500.0,State servant,Secondary / secondary special,Married,Rented apartment,1,3.0,N,N,Cooking staff,5,Approved
35,40500.0,State servant,Secondary / secondary special,Married,Rented apartment,1,3.0,N,N,Cooking staff,5,Approved
35,40500.0,State servant,Secondary / secondary special,Married,Rented apartment,1,3.0,N,N,Cooking staff,5,Approved
53,247500.0,Working,Incomplete higher,Separated,House / apartment,0,1.0,Y,Y,Accountants,3,Approved
53,247500.0,Working,Incomplete higher,Separated,House / apartment,0,1.0,Y,Y,Accountants,3,Approved
53,247500.0,Working,Incomplete higher,Separated,House / apartment,0,1.0,Y,Y,Accountants,3,Approved
53,247500.0,Working,Incomplete higher,Separated,House / apartment,0,1.0,Y,Y,Accountants,3,Approved
53,247500.0,Working,Incomplete higher,Separated,House / apartment,0,1.0,Y,Y,Accountants,3,Approved
59,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,2.0,N,Y,,-1000,Approved
52,306000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,3.0,Y,Y,Managers,3,Approved
52,306000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,3.0,Y,Y,Managers,3,Approved
58,360000.0,Pensioner,Higher education,Married,House / apartment,0,2.0,Y,Y,,-1000,Approved
58,360000.0,Pensioner,Higher education,Married,House / apartment,0,2.0,Y,Y,,-1000,Approved
58,360000.0,Pensioner,Higher education,Married,House / apartment,0,2.0,Y,Y,,-1000,Approved
58,360000.0,Pensioner,Higher education,Married,House / apartment,0,2.0,Y,Y,,-1000,Approved
58,360000.0,Pensioner,Higher education,Married,House / apartment,0,2.0,Y,Y,,-1000,Approved
58,360000.0,Pensioner,Higher education,Married,House / apartment,0,2.0,Y,Y,,-1000,Approved
58,360000.0,Pensioner,Higher education,Married,House / apartment,0,2.0,Y,Y,,-1000,Approved
52,225000.0,State servant,Higher education,Married,House / apartment,0,2.0,N,Y,,6,Approved
52,225000.0,State servant,Higher education,Married,House / apartment,0,2.0,N,Y,,6,Approved
52,225000.0,State servant,Higher education,Married,House / apartment,0,2.0,N,Y,,6,Approved
52,225000.0,State servant,Higher education,Married,House / apartment,0,2.0,N,Y,,6,Approved
52,225000.0,State servant,Higher education,Married,House / apartment,0,2.0,N,Y,,6,Approved
52,225000.0,State servant,Higher education,Married,House / apartment,0,2.0,N,Y,,6,Approved
52,225000.0,State servant,Higher education,Married,House / apartment,0,2.0,N,Y,,6,Approved
52,225000.0,State servant,Higher education,Married,House / apartment,0,2.0,N,Y,,6,Approved
46,189000.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,1,3.0,Y,Y,Sales staff,4,Approved
30,270000.0,Working,Incomplete higher,Married,House / apartment,0,2.0,Y,Y,,6,Approved
41,99000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0,2.0,N,Y,Cooking staff,1,Approved
41,126000.0,Working,Higher education,Married,House / apartment,3,5.0,Y,Y,Managers,0,Approved
41,126000.0,Working,Higher education,Married,House / apartment,3,5.0,Y,Y,Managers,0,Approved
41,126000.0,Working,Higher education,Married,House / apartment,3,5.0,Y,Y,Managers,0,Approved
41,126000.0,Working,Higher education,Married,House / apartment,3,5.0,Y,Y,Managers,0,Approved
60,225000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,0,1.0,Y,Y,,-1000,Risky
60,225000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,0,1.0,Y,Y,,-1000,Risky
60,225000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,0,1.0,Y,Y,,-1000,Approved
32,157500.0,Working,Higher education,Married,House / apartment,0,2.0,N,Y,,8,Approved
32,157500.0,Working,Higher education,Married,House / apartment,0,2.0,N,Y,,8,Approved
32,157500.0,Working,Higher education,Married,House / apartment,0,2.0,N,Y,,8,Approved
32,157500.0,Working,Higher education,Married,House / apartment,0,2.0,N,Y,,8,Approved
32,157500.0,Working,Higher education,Married,House / apartment,0,2.0,N,Y,,8,Approved
32,157500.0,Working,Higher education,Married,House / apartment,0,2.0,N,Y,,8,Approved
58,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,2.0,N,Y,Medicine staff,1,Approved
58,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,2.0,N,Y,Medicine staff,1,Approved
58,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,2.0,N,Y,Medicine staff,1,Approved
58,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,2.0,N,Y,Medicine staff,1,Approved
36,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,2.0,N,Y,,-1000,Approved
62,144000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,2.0,Y,Y,,-1000,Approved
34,292500.0,Working,Higher education,Civil marriage,House / apartment,0,2.0,N,Y,Managers,14,Approved
34,292500.0,Working,Higher education,Civil marriage,House / apartment,0,2.0,N,Y,Managers,14,Approved
34,292500.0,Working,Higher education,Civil marriage,House / apartment,0,2.0,N,Y,Managers,14,Approved
34,292500.0,Working,Higher education,Civil marriage,House / apartment,0,2.0,N,Y,Managers,14,Approved
34,292500.0,Working,Higher education,Civil marriage,House / apartment,0,2.0,N,Y,Managers,14,Approved
34,292500.0,Working,Higher education,Civil marriage,House / apartment,0,2.0,N,Y,Managers,14,Approved
34,292500.0,Working,Higher education,Civil marriage,House / apartment,0,2.0,N,Y,Managers,14,Approved
36,270000.0,Working,Secondary / secondary special,Married,House / apartment,1,3.0,Y,Y,Low-skill Laborers,3,Approved
36,270000.0,Working,Secondary / secondary special,Married,House / apartment,1,3.0,Y,Y,Low-skill Laborers,3,Approved
